Id,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,ScreenPorch,MiscVal,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice_log,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,MoSold,YrSold,YrBltAndRemod,NewFirePlaces,NewExterQualCond,NewCentrAirElec,NewKitchen,NewSale,SalePrice
540,479.0,1358,223,1581,1601,0,1601,670,0,2000,3182,2959,3.0,180,0,0,1,1,1,12.520883385370206,1,2,2,3,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,4,1,1,2,1,5,3,23,11,11,13,11,274000
1416,130.0,988,398,1386,1569,0,1569,660,0,0,2955,2557,2.5,163,0,0,1,1,1,12.077670930725647,1,2,1,1,2,1,1,1,1,2,2,3,2,4,2,4,3,1,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,3,1,1,4,1,4,1,1,1,3,2,1,1,1,4,4,23,11,11,13,11,175900
1124,0.0,0,698,698,698,0,698,0,0,0,1396,698,1.5,200,0,0,0,1,0,11.6784399034478,1,2,1,2,2,1,1,1,1,3,2,1,2,2,3,1,4,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,5,1,3,1,3,3,1,1,4,1,1,1,4,2,14,21,11,12,11,118000
6,0.0,732,64,796,796,566,1362,480,0,700,2158,2094,2.5,390,0,1,1,1,0,11.875483072067116,3,2,3,4,2,2,1,1,1,3,2,1,1,2,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,3,1,1,3,2,3,1,1,1,1,3,1,2,1,4,3,14,21,11,12,11,143700
1435,0.0,936,190,1126,1126,0,1126,484,0,0,2252,2062,3.0,336,0,0,1,1,1,11.982929094215963,1,2,3,4,2,1,2,1,2,3,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,3,2,1,2,1,2,3,1,1,2,1,3,1,1,2,4,3,1,1,1,1,2,22,21,11,12,11,160000
1020,145.0,16,1346,1362,1506,0,1506,440,0,0,2868,1522,2.0,162,0,0,1,1,1,12.27134527214637,1,2,1,1,2,1,1,1,1,2,2,3,2,4,2,3,3,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,3,1,1,3,1,3,1,1,1,3,2,1,1,1,1,3,22,11,11,13,11,213490
301,56.0,841,324,1165,1336,0,1336,375,0,0,2501,2177,2.0,0,0,0,1,1,1,11.964001084330445,2,2,3,4,2,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,22,21,11,12,11,157000
200,262.0,1088,625,1713,1713,0,1713,856,170,0,3426,2801,3.0,196,0,0,1,1,1,12.524162674153336,1,2,3,2,2,1,1,1,1,1,2,1,2,4,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,4,1,1,1,1,2,1,1,1,4,3,22,11,11,11,11,274900
679,464.0,0,2046,2046,2046,0,2046,834,0,0,4092,2046,2.5,404,0,0,1,1,1,12.827992316801751,1,2,3,3,2,2,1,1,1,1,2,1,2,4,2,4,4,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,3,1,1,4,1,4,1,1,1,4,4,1,1,2,4,4,22,11,11,13,23,372500
1448,438.0,1079,141,1220,1220,870,2090,556,0,0,3310,3169,3.5,65,0,1,1,1,1,12.388394202324127,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,1,4,1,1,1,2,3,23,11,11,13,11,240000
285,0.0,430,1145,1575,1575,0,1575,529,0,0,3150,2005,3.0,52,0,0,1,1,0,12.096257779522968,1,2,1,1,2,1,1,1,1,2,2,3,2,3,2,3,3,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,3,1,1,3,1,3,1,1,1,1,1,3,1,2,2,3,14,11,11,13,11,179200
919,0.0,48,422,1104,912,1215,2127,833,0,0,3231,2809,3.5,488,0,1,1,1,1,12.380025952653613,1,2,4,3,2,2,1,2,1,2,2,1,2,4,2,3,3,2,2,2,1,1,1,1,1,2,3,2,1,2,1,2,2,3,3,1,1,3,1,4,1,1,1,1,4,4,3,1,2,3,23,11,11,13,11,238000
1001,0.0,0,0,105,944,0,944,528,0,0,944,944,1.0,0,0,0,1,0,0,11.314474526246393,1,2,2,2,2,1,1,2,1,3,2,1,2,1,1,1,1,2,3,3,1,2,3,3,3,2,2,1,3,1,1,1,1,1,2,2,3,1,2,3,1,3,1,1,1,1,1,2,4,1,14,21,22,12,11,82000
1385,0.0,204,356,560,698,560,1258,280,0,0,1818,1462,1.0,0,0,1,1,1,0,11.56171562913966,3,2,1,2,2,1,1,1,1,3,2,1,1,3,2,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,3,1,3,1,2,2,1,1,2,1,1,1,2,1,4,1,14,21,11,12,11,105000
422,126.0,1246,356,1602,1602,0,1602,529,0,0,3204,2848,2.5,240,0,0,1,1,1,12.2783933071098,1,2,3,4,2,2,1,2,1,2,2,1,2,3,3,2,3,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,2,3,1,1,2,1,3,1,1,1,4,1,1,1,1,4,3,23,11,11,13,11,215000
1142,44.0,381,399,780,1088,780,1868,484,0,0,2648,2249,3.5,544,0,1,1,1,1,12.193493863323312,1,2,3,2,2,2,1,3,1,2,3,1,2,2,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,3,3,1,1,2,2,3,1,1,1,4,4,1,1,1,4,2,23,21,11,13,11,197500
721,0.0,1148,594,1742,1742,0,1742,564,0,0,3484,2890,3.0,376,0,0,1,1,1,12.524526376648708,1,2,1,1,2,2,2,3,2,1,2,1,2,4,2,3,3,2,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,3,1,1,2,1,3,1,1,1,3,2,4,1,1,1,3,23,11,11,13,11,275000
38,650.0,1213,84,1297,1297,0,1297,498,0,0,2594,2510,1.5,0,0,0,1,1,1,11.938193200374572,1,2,2,1,2,1,1,1,1,3,2,1,2,2,3,1,3,1,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,3,1,1,1,1,3,1,1,1,1,1,1,1,1,4,2,23,21,11,12,11,153000
7,186.0,1369,317,1686,1694,0,1694,636,0,0,3380,3063,3.0,312,0,0,1,1,1,12.634603026569334,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,4,4,1,1,1,2,3,22,11,11,13,11,307000
938,0.0,341,772,1113,1113,858,1971,689,0,0,3084,2312,2.5,48,0,1,1,1,1,12.441144767709655,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,1,4,1,1,3,4,3,22,11,11,13,11,253000
827,0.0,784,0,784,784,0,784,0,0,0,1568,1568,2.0,116,0,0,0,1,0,11.603679828238691,2,3,1,1,2,1,1,1,1,3,2,1,1,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,3,1,5,1,3,1,3,3,1,1,1,3,1,1,3,1,14,21,11,13,11,109500
867,274.0,0,1638,1638,1646,0,1646,870,0,0,3284,1646,2.0,272,0,0,1,1,1,12.424806488355683,1,2,2,2,2,2,2,1,1,2,2,1,2,4,2,4,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,4,1,4,1,1,1,4,4,1,1,1,2,4,22,11,11,13,23,248900
1218,72.0,936,364,1300,1314,0,1314,552,0,0,2614,2250,3.0,247,0,0,1,1,0,12.343466568968994,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,4,4,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,4,1,3,1,1,1,3,4,1,1,1,4,4,14,11,11,13,23,229456
564,0.0,0,1163,1163,1163,511,1674,396,144,0,2837,1674,2.0,252,0,1,1,1,1,12.128111104060462,3,2,2,4,2,1,1,1,1,3,2,1,1,3,3,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,1,3,3,1,3,1,1,3,1,1,2,1,3,1,1,2,3,1,22,21,11,12,11,185000
401,0.0,786,474,1260,1288,0,1288,500,224,0,2548,2074,2.5,374,0,0,1,1,1,12.411052226216713,1,2,1,4,2,2,1,1,1,2,2,3,2,4,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,3,1,3,1,1,1,3,3,1,1,1,3,3,22,11,11,11,11,245500
595,0.0,0,924,924,924,0,924,280,0,0,1848,924,1.0,0,0,0,1,1,0,11.608235644774552,1,2,3,1,2,2,1,1,1,2,2,1,2,2,3,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,3,2,2,2,1,1,1,1,1,1,2,1,3,2,14,21,11,12,11,110000
795,0.0,0,712,712,1086,809,1895,409,0,500,2607,1895,2.5,189,0,1,1,1,1,12.180754837545884,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,3,3,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,3,4,1,1,1,3,3,23,11,11,13,11,195000
506,360.0,0,960,960,960,1000,1960,400,0,0,2920,1960,2.0,0,0,1,1,1,0,11.7320609948869,2,3,1,1,1,1,1,1,1,3,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,3,4,1,3,1,2,3,1,1,2,1,1,1,1,2,4,1,14,21,11,22,11,124500
442,270.0,133,1307,1440,1440,0,1440,0,0,0,2880,1573,2.0,0,0,0,0,1,0,11.6784399034478,2,2,4,3,2,1,1,1,1,3,2,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,3,3,1,5,1,3,1,3,3,1,1,1,1,1,1,3,1,14,21,22,22,11,118000
499,89.0,450,414,864,899,0,899,288,0,0,1763,1349,1.0,64,0,0,1,1,0,11.77528972943772,1,2,2,1,2,1,1,1,1,3,2,1,2,2,3,2,3,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,1,2,1,4,3,14,21,11,13,11,130000
1229,700.0,1540,162,1702,1702,0,1702,936,224,0,3404,3242,2.5,296,0,0,1,1,1,12.813917896253695,1,2,2,2,2,1,1,2,1,1,2,3,2,4,2,4,4,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,4,1,4,1,1,1,1,4,1,1,1,3,4,22,11,11,11,23,367294
370,0.0,72,733,1063,1287,0,1287,576,182,0,2350,1617,2.0,563,0,0,1,1,1,11.99535161421452,1,2,2,2,2,2,1,2,1,3,2,1,2,2,3,2,3,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,3,1,3,3,1,3,1,1,1,4,2,1,1,1,5,2,22,21,11,13,11,162000
1072,0.0,298,429,727,829,727,1556,441,0,0,2283,1854,1.5,0,0,1,1,1,0,11.944707881395766,1,2,3,3,2,1,1,1,1,2,1,1,2,3,3,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,3,3,1,1,2,2,3,1,1,1,1,1,1,1,1,4,2,14,21,11,12,11,154000
121,0.0,938,0,938,988,0,988,540,0,0,1926,1926,2.0,260,0,0,1,1,1,12.100712129872347,4,2,3,4,2,2,2,3,2,2,2,1,1,3,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,3,1,1,1,1,4,1,1,1,1,2,23,21,11,12,11,180000
2,0.0,978,284,1262,1262,0,1262,460,0,0,2524,2240,2.5,298,0,0,1,1,1,12.109010932687042,1,2,3,2,2,1,1,2,1,2,1,1,2,3,3,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,3,1,1,2,1,3,1,1,1,4,1,1,1,1,2,2,23,21,11,12,11,181500
15,212.0,733,520,1253,1253,0,1253,352,0,0,2506,1986,2.5,389,0,0,1,1,1,11.964001084330445,1,2,2,2,2,2,1,2,1,3,2,1,2,3,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,3,1,1,2,1,2,1,1,1,1,4,4,2,1,3,2,24,21,11,12,11,157000
818,148.0,1218,350,1568,1689,0,1689,857,0,0,3257,2907,3.0,209,0,0,1,1,1,12.509874099861838,1,2,2,3,2,2,1,3,1,3,2,1,2,4,2,3,3,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,4,1,1,1,3,4,1,1,2,3,3,22,11,11,13,11,271000
1379,408.0,309,174,483,483,504,987,264,0,0,1470,1296,1.5,72,0,1,1,1,0,11.326595886778737,2,3,1,1,2,1,1,1,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,1,2,1,1,2,1,1,1,2,1,3,1,3,2,2,2,1,1,1,1,1,1,1,1,1,2,14,21,11,12,11,83000
63,178.0,24,1346,1370,1370,0,1370,484,0,0,2740,1394,2.0,169,0,0,1,1,1,12.218495165528733,1,2,1,1,2,2,1,1,1,1,2,3,2,4,2,4,3,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,4,1,3,1,1,1,3,4,1,1,1,2,4,22,11,11,13,11,202500
1075,0.0,0,1240,1240,1240,0,1240,826,0,0,2480,1240,2.0,233,0,0,1,1,0,12.175613438045463,1,2,2,1,2,1,1,1,1,2,2,1,2,4,2,4,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,3,1,1,4,1,4,1,1,1,3,4,1,1,1,2,4,14,11,11,13,11,194000
188,0.0,0,660,660,808,704,1656,180,0,0,2172,1512,2.5,140,0,1,1,1,0,11.813030057420567,3,2,1,2,2,1,1,1,1,3,2,1,1,2,3,1,3,2,2,2,1,2,3,1,1,2,1,1,1,1,1,2,2,2,3,2,3,1,2,2,3,3,2,1,1,1,2,1,4,1,14,21,11,12,11,135000
1307,94.0,0,1368,1368,1368,0,1368,474,0,0,2736,1368,2.0,167,0,0,1,1,1,12.218495165528733,1,2,1,1,2,2,1,1,1,1,2,3,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,3,1,1,3,1,3,1,1,1,3,3,1,1,1,1,4,22,11,11,13,23,202500
1227,74.0,0,894,894,894,1039,1933,668,0,0,2827,1933,2.5,118,0,1,1,1,1,12.273731294003989,1,2,3,4,2,2,1,3,1,2,1,1,2,3,2,4,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,3,3,1,2,4,1,4,1,1,1,3,2,1,1,1,3,4,22,11,11,13,11,214000
1440,96.0,315,114,539,1040,685,1725,550,0,0,2264,2150,2.5,304,0,1,1,1,1,12.190959007720126,1,2,3,3,2,1,1,1,1,2,2,1,1,4,3,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,3,1,1,2,1,3,1,1,1,1,4,4,1,1,2,2,23,21,11,12,11,197000
1428,0.0,580,333,913,1048,510,1558,288,0,0,2471,2138,2.5,0,0,1,1,1,1,11.84939770159144,3,2,1,2,1,1,2,1,1,3,1,1,1,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,2,2,3,1,1,2,2,2,1,1,1,1,1,1,1,1,3,1,23,21,12,12,11,140000
1019,76.0,0,384,384,802,670,1472,402,0,0,1856,1472,2.5,164,0,1,1,1,1,11.982929094215963,4,2,2,2,2,2,1,2,1,2,2,1,1,4,2,3,3,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,3,1,1,3,1,3,1,1,1,4,1,1,1,1,2,3,23,11,11,13,11,160000
492,0.0,403,238,806,958,620,1578,240,0,0,2384,2146,2.0,32,0,1,1,1,1,11.79810440720389,3,2,3,2,2,1,1,1,1,3,1,1,1,3,3,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,3,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,23,21,12,12,11,133000
514,0.0,336,748,1084,1080,0,1080,484,0,0,2164,1416,1.5,278,0,0,1,1,0,11.805595078933049,1,2,2,2,2,1,2,2,1,3,2,1,2,3,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,3,1,1,2,2,3,1,1,1,3,1,4,1,1,2,2,14,21,11,12,11,134000
470,120.0,426,406,832,832,878,1710,506,0,0,2542,2136,2.5,214,0,1,1,1,0,12.138863895836725,1,2,3,2,2,2,1,2,1,2,1,1,2,3,2,3,3,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,3,4,1,1,1,3,3,14,11,11,13,11,187000
252,481.0,1573,0,1573,1625,0,1625,538,153,0,3198,3198,3.5,276,0,0,1,1,1,12.367340793126296,1,3,1,1,2,2,2,1,2,2,2,3,2,4,2,4,3,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,3,1,1,4,1,3,1,1,1,3,1,1,1,1,2,4,22,11,11,13,13,235000
856,0.0,659,381,1040,1040,0,1040,260,0,0,2080,1699,2.5,104,0,0,1,1,0,11.751942365440728,1,2,2,1,2,2,1,2,1,3,2,1,2,2,3,2,4,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,3,1,3,2,2,2,1,1,1,1,4,1,1,1,5,3,14,21,11,12,11,127000
1376,80.0,0,1571,1571,1571,0,1571,722,0,0,3142,1571,2.0,136,0,0,1,1,1,12.384218830913648,1,2,3,3,2,2,2,1,1,2,2,1,2,4,2,4,3,2,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,3,1,1,4,1,4,1,1,1,3,3,1,1,1,2,4,22,11,11,13,23,239000
1367,158.0,633,240,873,882,908,1790,588,0,0,2663,2423,3.5,88,0,1,1,1,0,12.170445467887022,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,1,4,1,1,1,3,3,14,11,11,13,12,193000
21,380.0,0,1158,1158,1158,1218,2376,853,0,0,3534,2376,3.5,394,0,1,1,1,1,12.692503112461443,1,2,4,4,2,2,1,2,1,1,2,1,2,4,2,3,3,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,3,3,1,2,3,1,4,1,1,1,4,4,1,1,1,1,4,22,11,11,13,23,325300
1268,0.0,0,2002,2002,2018,0,2018,746,0,0,4020,2018,2.0,220,0,0,1,1,1,12.84397135185964,1,2,3,3,2,2,2,1,1,2,2,1,2,4,2,4,4,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,4,1,1,4,1,4,1,1,1,3,4,1,1,1,5,4,22,11,11,11,11,378500
349,106.0,573,191,764,764,862,1626,474,0,0,2390,2199,3.5,27,0,1,1,1,0,11.944707881395766,2,2,1,1,2,1,1,1,1,1,2,2,2,4,2,3,3,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,3,1,2,3,1,3,1,1,1,1,2,1,1,1,3,3,14,11,11,13,11,154000
927,340.0,0,1181,1181,1234,1140,2374,656,0,0,3555,2374,2.5,204,0,1,1,1,1,12.560244459250788,1,2,4,3,2,1,1,1,1,1,2,1,2,4,2,3,3,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,3,4,1,2,3,1,4,1,1,1,3,4,1,1,1,2,3,22,11,11,11,11,285000
334,146.0,720,638,1358,1358,0,1358,484,0,0,2716,2078,3.0,222,0,0,1,1,1,12.240474072247506,1,3,1,1,2,1,1,3,1,1,2,3,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,4,3,1,1,2,3,3,22,11,11,13,11,207000
130,85.0,567,413,1008,1053,0,1053,750,0,0,2061,1648,2.0,260,0,0,1,1,0,11.918390573078392,1,2,2,2,2,1,1,1,1,3,2,1,2,2,3,2,3,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,3,1,3,3,1,3,1,1,1,1,4,1,2,2,1,2,14,21,12,11,12,150000
1009,108.0,0,1710,1710,1710,0,1710,550,180,0,3420,1710,2.0,328,0,0,1,1,1,12.388394202324127,1,2,1,3,2,2,1,3,1,3,2,1,2,4,2,3,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,3,1,1,3,1,3,1,1,1,3,4,1,1,1,4,3,22,11,11,13,11,240000
486,0.0,607,506,1113,1113,0,1113,264,0,0,2226,1720,1.0,200,0,0,1,1,1,11.898187865760873,1,2,3,2,2,1,1,1,1,3,2,1,2,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1,4,3,1,2,4,2,22,11,11,13,11,147000
998,571.0,0,1442,1442,1442,0,1442,615,0,0,2884,1442,2.0,371,0,0,1,1,1,12.128111104060462,1,2,3,3,2,2,1,1,1,2,3,1,2,3,3,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,1,3,1,1,2,1,3,1,1,1,4,1,1,1,3,4,2,23,21,11,12,11,185000
1254,0.0,125,36,1192,1516,651,2167,518,0,0,3359,3323,3.5,267,0,1,1,1,1,12.591335046320818,1,2,2,4,2,2,1,1,1,2,2,1,2,4,3,2,3,2,2,2,1,2,2,1,2,2,3,3,2,2,1,2,2,2,3,1,1,2,1,3,1,1,1,4,4,1,2,2,2,3,22,11,11,13,11,294000
1091,0.0,0,0,105,1040,0,1040,400,0,0,1040,1040,2.0,0,0,0,1,0,0,11.439278924801927,2,2,1,1,2,1,1,2,1,3,2,2,2,1,1,1,1,2,1,1,1,2,3,3,3,2,2,1,3,1,1,2,1,1,3,1,3,2,2,3,1,1,1,1,1,1,1,1,4,1,14,21,22,22,11,92900
749,338.0,919,801,1720,1720,0,1720,527,0,0,3440,2639,3.0,450,0,0,1,1,1,12.46997418931655,1,2,1,2,2,2,1,1,1,1,2,1,2,4,2,3,3,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,4,4,4,1,1,5,3,23,11,11,13,11,260400
487,168.0,836,237,1073,1073,0,1073,515,0,0,2146,1909,2.5,0,0,0,1,1,0,11.957611286231677,1,2,3,2,2,1,1,1,1,3,2,1,2,2,3,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,3,1,1,2,1,3,1,1,1,1,1,1,1,1,2,2,14,21,11,12,11,156000
19,0.0,646,468,1114,1114,0,1114,576,0,0,2228,1760,2.5,102,0,0,1,1,0,11.976659481202368,1,2,2,4,2,1,1,1,1,2,1,1,2,2,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,3,1,3,3,2,3,1,1,1,1,4,1,1,1,3,3,14,21,11,13,11,159000
991,423.0,1074,322,1396,1407,985,2392,870,0,0,3788,3466,3.5,70,0,1,1,1,1,12.759957758756611,1,2,3,2,2,1,1,1,1,1,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,3,1,4,1,1,1,1,4,1,1,1,1,3,23,11,11,13,11,348000
195,0.0,390,474,864,864,0,864,352,0,0,1728,1254,1.0,0,0,0,1,1,0,11.751942365440728,1,2,1,1,2,2,1,1,1,2,2,1,2,2,3,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,3,3,2,2,1,1,1,1,1,1,1,1,3,2,14,21,11,12,11,127000
1410,123.0,0,791,791,1236,857,2093,542,0,0,2884,2093,2.5,427,0,1,1,1,1,12.2783933071098,1,2,1,4,2,2,1,3,1,2,2,1,2,4,3,3,3,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,3,1,1,2,1,3,1,1,1,4,4,1,2,1,3,3,23,21,11,12,11,215000
701,630.0,1274,526,1800,1800,0,1800,765,0,0,3600,3074,3.0,348,0,0,1,1,1,12.652359748158592,1,2,3,4,2,1,1,1,1,2,2,1,2,4,2,3,3,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,3,1,1,3,1,4,1,1,1,4,4,1,1,1,1,3,22,11,11,13,11,312500
333,296.0,1124,1603,2077,1629,0,1629,880,0,0,4835,3232,3.0,0,0,0,1,1,1,12.556729517143344,1,2,3,2,2,2,1,1,1,1,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,2,2,1,2,1,2,1,2,3,1,1,3,1,4,1,1,1,1,1,1,1,1,4,3,22,11,11,13,11,284000
1300,0.0,340,0,1246,1246,0,1246,305,0,0,2492,2492,2.5,218,0,0,1,1,0,11.944707881395766,1,2,3,1,2,1,1,1,1,3,2,1,2,2,3,2,3,1,1,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,3,1,1,2,1,2,1,1,1,4,1,1,3,1,5,2,14,21,11,13,11,154000
699,0.0,553,224,894,894,0,894,336,0,0,1788,1564,2.0,560,0,0,1,1,1,11.83862560460953,1,2,2,1,2,1,1,1,1,3,1,1,2,2,3,2,4,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,3,1,3,2,2,2,1,1,1,4,4,1,2,1,5,3,22,21,11,12,11,138500
736,0.0,390,490,880,880,888,1768,320,0,0,2648,2158,1.5,341,0,1,1,1,1,12.0015054797889,4,3,1,2,2,1,1,1,1,3,2,1,1,4,3,1,2,2,2,2,1,2,2,1,1,2,1,1,3,1,1,1,2,1,3,1,3,1,2,3,1,1,2,1,4,1,1,1,1,1,23,21,21,12,11,163000
71,700.0,1880,343,2077,2223,0,2223,516,0,0,4446,4103,3.0,300,0,0,1,1,1,12.404923504275338,1,2,4,3,2,2,1,1,1,3,2,1,2,4,3,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,3,1,1,2,1,3,1,1,1,4,1,1,1,3,2,2,22,21,11,12,11,244000
1312,80.0,925,349,1274,1274,0,1274,508,0,0,2548,2199,3.0,362,0,0,1,1,0,12.220961258023925,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,4,4,1,1,1,2,4,14,11,11,13,23,203000
1146,0.0,0,1042,1042,1042,534,1576,225,0,0,2618,1576,1.0,0,0,1,1,1,1,11.911701584927595,3,3,1,1,2,1,1,1,1,3,2,1,1,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,22,21,11,12,13,149000
56,272.0,490,935,1425,1425,0,1425,576,0,0,2850,1915,2.0,407,0,0,1,1,1,12.103486056755072,1,2,4,2,2,2,1,1,1,3,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,3,1,1,2,1,3,1,1,1,1,1,1,1,2,3,2,22,21,11,12,11,180500
